ID,Rating,Tomatometer,Weighted_Score,Audience_Score,Awards,Nominations
14112,R,71,67,61,NULL,NULL
14113,,61,56,47,NULL,NULL
14120,PG-13,41,54,82,NULL,NULL
14123,PG,10,22,46,NULL,NULL
14125,R,9,13,23,NULL,NULL
14137,R,27,37,58,NULL,NULL
14138,,42,35,22,NULL,NULL
14144,PG,1,13,38,NULL,NULL
14148,R,62,51,32,NULL,NULL
14160,PG,98,95,90,2,5
14161,PG-13,39,41,47,NULL,NULL
14164,PG,15,16,20,NULL,NULL
14167,R,99,98,96,NULL,NULL
14170,PG,62,58,51,NULL,NULL
14171,R,22,30,46,NULL,NULL
14172,,29,27,25,NULL,NULL
14177,PG-13,38,46,62,NULL,NULL
14181,R,66,70,78,NULL,NULL
14191,PG,51,54,62,NULL,NULL
14199,PG,20,24,33,NULL,NULL
14202,PG-13,74,77,85,NULL,NULL
14223,R,46,41,31,NULL,NULL
14239,PG-13,4,12,31,NULL,NULL
14240,R,62,55,44,NULL,NULL
14248,PG,39,38,38,NULL,NULL
14256,R,42,48,61,NULL,NULL
14271,R,82,82,83,NULL,NULL
14275,PG-13,98,96,92,NULL,NULL
14278,R,98,95,89,NULL,NULL
14289,R,14,21,36,NULL,NULL
14291,PG,100,95,86,NULL,NULL
14293,R,33,51,87,NULL,NULL
14299,R,66,65,65,NULL,NULL
14306,PG-13,95,93,90,NULL,NULL
14325,PG,62,66,75,NULL,NULL
14330,R,72,78,91,NULL,NULL
14337,PG-13,73,75,79,NULL,NULL
14342,PG-13,5,24,64,NULL,NULL
14347,R,8,18,40,NULL,NULL
14351,PG-13,2,20,59,NULL,NULL
14353,R,37,49,73,NULL,NULL
14359,PG-13,79,78,78,NULL,NULL
14361,PG-13,26,34,52,NULL,NULL
14362,R,23,33,53,NULL,NULL
14367,TVG,86,79,66,NULL,NULL
14369,PG-13,8,33,84,NULL,NULL
14370,PG,77,79,83,NULL,NULL
14372,R,97,91,80,NULL,NULL
14373,R,33,37,45,NULL,NULL
14396,PG-13,4,15,38,NULL,NULL
14405,PG,40,43,51,NULL,NULL
14411,PG,45,49,57,NULL,NULL
14412,R,96,90,80,NULL,NULL
14424,R,25,30,42,NULL,NULL
14425,PG-13,44,54,75,NULL,NULL
14429,PG-13,27,35,53,NULL,NULL
14434,R,19,26,41,NULL,NULL
14435,R,61,55,44,NULL,NULL
14438,PG,38,52,82,NULL,NULL
14442,PG,51,53,57,NULL,NULL
14444,G,59,55,50,NULL,NULL
14460,PG,50,47,42,NULL,NULL
14462,R,80,74,63,NULL,NULL
14474,R,23,27,35,NULL,NULL
14475,R,77,74,68,NULL,NULL
14499,PG,75,69,59,NULL,NULL
14506,PG,90,87,82,NULL,NULL
14510,R,80,76,70,NULL,NULL
14517,PG,54,62,80,NULL,NULL
14534,PG,78,82,90,NULL,NULL
14536,PG,28,30,37,NULL,NULL
14557,R,15,28,55,NULL,NULL
14560,PG,6,15,33,NULL,NULL
14564,PG-13,8,13,23,NULL,NULL
14570,R,17,24,40,NULL,NULL
14574,PG-13,65,71,84,NULL,NULL
14578,R,51,55,65,NULL,NULL
14623,PG,19,25,37,NULL,NULL
14628,PG,37,43,55,NULL,NULL
14631,PG-13,45,56,80,NULL,NULL
14635,G,84,79,70,NULL,NULL
14637,R,82,79,73,NULL,NULL
14662,R,81,76,68,NULL,NULL
14664,R,83,76,62,NULL,NULL
14669,R,55,53,49,NULL,NULL
14672,,100,93,80,NULL,NULL
14729,R,81,78,73,NULL,NULL
14736,,40,39,39,NULL,NULL
14742,,67,55,33,NULL,NULL
14746,PG,68,68,70,NULL,NULL
14784,R,60,66,79,NULL,NULL
14799,PG-13,53,49,43,NULL,NULL
14813,G,100,96,90,NULL,NULL
14817,PG,33,43,63,NULL,NULL
14819,PG,29,45,77,NULL,NULL
14836,PG,90,84,74,NULL,NULL
14839,PG-13,92,87,79,NULL,NULL
14844,PG-13,18,32,60,NULL,NULL
14846,PG-13,22,27,37,NULL,NULL
14854,PG,57,60,67,NULL,NULL
14869,PG-13,33,38,50,NULL,NULL
14873,G,18,22,30,NULL,NULL
14900,G,78,78,78,NULL,NULL
14905,R,78,76,74,NULL,NULL
14919,PG,81,83,88,NULL,NULL
14924,R,89,84,76,NULL,NULL
14926,PG-13,13,28,60,NULL,NULL
15005,PG,19,38,78,NULL,NULL
15019,PG-13,64,57,44,NULL,NULL
15028,PG,29,29,30,NULL,NULL
15035,PG,63,59,53,NULL,NULL
15037,PG-13,40,47,63,NULL,NULL
15045,PG,23,30,44,NULL,NULL
15050,PG,57,56,56,NULL,NULL
15070,R,48,47,46,NULL,NULL
15074,PG-13,7,13,28,NULL,NULL
15089,G,56,60,71,NULL,NULL
15092,R,65,59,49,NULL,NULL
15120,PG,17,17,17,NULL,NULL
15122,R,19,33,63,NULL,NULL
15138,,80,86,100,NULL,NULL
15139,G,21,30,49,NULL,NULL
15144,PG,81,82,85,NULL,NULL
15158,R,38,44,57,NULL,NULL
15186,R,39,35,27,NULL,NULL
15189,PG,46,49,55,NULL,NULL
15196,PG,69,74,86,NULL,NULL
15198,R,37,46,66,NULL,NULL
15208,,33,46,73,NULL,NULL
15213,G,42,42,44,NULL,NULL
15237,PG-13,48,54,66,NULL,NULL
15256,R,30,39,59,NULL,NULL
15259,PG,33,46,73,NULL,NULL
15268,PG-13,3,8,18,NULL,NULL
15278,R,52,55,61,NULL,NULL
15300,PG,39,55,88,NULL,NULL
15301,PG,59,57,55,NULL,NULL
15314,R,52,50,47,NULL,NULL
15373,R,77,76,74,NULL,NULL
15379,R,19,27,43,NULL,NULL
15389,PG-13,93,90,84,NULL,NULL
15394,R,78,77,75,NULL,NULL
15395,R,54,61,76,NULL,NULL
15402,R,57,55,51,NULL,NULL
15413,PG-13,35,42,57,NULL,NULL
15417,PG,41,46,56,NULL,NULL
15423,R,11,19,36,NULL,NULL
15487,PG,63,69,82,NULL,NULL
15489,PG,29,28,27,NULL,NULL
15512,PG,74,69,59,NULL,NULL
15566,PG-13,8,15,30,NULL,NULL
15568,PG-13,61,60,58,NULL,NULL
15577,R,15,26,49,NULL,NULL
15582,PG,8,11,18,NULL,NULL
15592,TV14,50,43,31,NULL,NULL
15596,PG-13,86,80,68,NULL,NULL
15602,PG-13,21,35,63,NULL,NULL
15613,PG-13,48,51,57,NULL,NULL
15624,R,74,74,76,NULL,NULL
15644,PG-13,18,24,38,NULL,NULL
15647,R,83,77,65,NULL,NULL
15655,G,62,61,62,NULL,NULL
15660,PG,47,55,72,NULL,NULL
15668,PG,30,39,58,NULL,NULL
15673,PG-13,44,52,70,NULL,NULL
15676,R,26,32,44,NULL,NULL
15691,,80,81,83,NULL,NULL
15699,PG,69,67,64,NULL,NULL
15708,R,46,56,78,NULL,NULL
15720,R,52,52,54,NULL,NULL
15723,R,74,73,71,NULL,NULL
15728,,70,70,70,NULL,NULL
15739,PG,28,38,59,NULL,NULL
15745,R,71,69,66,NULL,NULL
15749,R,38,31,17,NULL,NULL
15762,R,76,74,70,NULL,NULL
15764,R,78,80,85,NULL,NULL
15765,PG-13,71,77,91,NULL,NULL
15785,PG-13,38,39,41,NULL,NULL
15789,G,61,64,70,NULL,NULL
15797,PG-13,60,58,56,NULL,NULL
15867,PG,81,80,79,NULL,NULL
15927,PG,78,78,79,2,11
15992,PG-13,16,21,31,NULL,NULL
16052,PG,67,70,77,NULL,NULL
16072,PG-13,8,26,64,NULL,NULL
16094,R,28,38,60,NULL,NULL
16110,G,21,28,42,NULL,NULL
16121,PG,90,86,78,NULL,NULL
16129,R,76,80,90,NULL,NULL
16136,R,79,82,90,NULL,NULL
16148,R,65,68,76,NULL,NULL
16158,R,61,71,92,NULL,NULL
16161,R,71,76,87,NULL,NULL
16162,R,30,28,25,NULL,NULL
16172,PG-13,16,28,54,NULL,NULL
16191,R,81,71,51,NULL,NULL
16214,PG,63,62,60,NULL,NULL
16220,PG,62,64,69,NULL,NULL
16222,PG-13,16,25,45,NULL,NULL
16232,PG-13,55,46,30,NULL,NULL
16235,R,24,28,36,NULL,NULL
16248,PG,53,53,54,NULL,NULL
16270,PG-13,39,38,37,NULL,NULL
16281,R,65,66,68,NULL,NULL
16288,R,29,33,41,NULL,NULL
16290,R,66,67,69,NULL,NULL
16296,PG-13,76,70,60,NULL,NULL
16299,PG,21,26,38,NULL,NULL
16300,PG-13,20,26,40,NULL,NULL
16320,R,21,24,30,NULL,NULL
16323,,96,93,89,NULL,NULL
16337,,50,47,44,NULL,NULL
16340,G,76,69,56,NULL,NULL
16358,R,34,46,71,NULL,NULL
16363,R,42,50,68,NULL,NULL
16367,PG-13,58,63,74,NULL,NULL
16379,R,3,7,17,NULL,NULL
16406,PG-13,72,65,53,NULL,NULL
16427,R,27,30,38,NULL,NULL
16428,PG-13,31,39,57,NULL,NULL
16441,PG,46,48,54,NULL,NULL
16450,R,88,81,69,NULL,NULL
16523,PG,73,67,57,NULL,NULL
16538,R,83,80,74,NULL,NULL
16551,PG,20,25,35,NULL,NULL
16553,PG,77,80,86,NULL,NULL
16555,PG-13,26,44,81,NULL,NULL
16558,PG-13,65,55,37,NULL,NULL
16577,PG,50,49,50,NULL,NULL
16608,R,85,85,85,NULL,NULL
16617,R,24,35,57,NULL,NULL
16619,R,89,88,88,4,6
16620,PG-13,83,81,78,NULL,NULL
16635,R,23,34,57,NULL,NULL
16643,PG-13,27,32,44,NULL,NULL
16651,PG-13,71,79,95,NULL,NULL
16668,PG,73,79,92,NULL,NULL
16690,G,45,43,39,NULL,NULL
16723,R,92,87,79,NULL,NULL
16725,R,42,46,54,NULL,NULL
16727,PG-13,85,83,79,NULL,NULL
16769,PG,86,86,86,NULL,NULL
16780,R,16,16,18,NULL,NULL
16781,PG-13,26,48,93,NULL,NULL
16784,PG-13,13,15,19,NULL,NULL
16790,,66,54,30,NULL,NULL
16858,R,87,86,86,4,9
16866,PG,23,28,40,NULL,NULL
16869,R,89,88,88,1,8
16871,PG-13,92,82,62,NULL,NULL
16873,PG,48,45,41,NULL,NULL
16888,R,11,21,42,NULL,NULL
16941,R,74,74,75,NULL,NULL
16969,PG,22,22,24,NULL,NULL
16972,PG,54,58,67,NULL,NULL
16980,R,73,70,65,NULL,NULL
16995,PG-13,84,80,73,NULL,NULL
16996,PG-13,56,59,67,NULL,NULL
17006,R,62,64,70,NULL,NULL
17047,PG,14,19,31,NULL,NULL
17113,R,47,51,61,NULL,NULL
17127,R,53,52,51,NULL,NULL
17134,PG-13,31,35,45,NULL,NULL
17169,PG,20,28,45,NULL,NULL
17170,R,60,52,38,NULL,NULL
17182,,89,80,63,NULL,NULL
17190,PG-13,36,41,53,NULL,NULL
17202,PG-13,48,58,78,NULL,NULL
17207,PG,14,27,55,NULL,NULL
17258,PG-13,61,53,37,NULL,NULL
17264,PG,20,37,73,NULL,NULL
17320,R,64,62,58,NULL,NULL
17332,PG-13,57,56,56,NULL,NULL
17334,PG-13,35,40,50,NULL,NULL
17335,PG-13,19,28,46,NULL,NULL
17339,PG,65,61,56,NULL,NULL
17360,PG,67,68,71,NULL,NULL
17379,PG-13,55,59,67,NULL,NULL
17431,R,90,89,89,NULL,NULL
17436,R,12,14,18,NULL,NULL
17443,R,82,81,81,NULL,NULL
17450,R,82,76,64,NULL,NULL
17473,,71,64,52,NULL,NULL
17474,PG-13,91,89,85,NULL,NULL
17483,,45,55,75,NULL,NULL
17494,R,74,65,49,NULL,NULL
17532,R,13,14,18,NULL,NULL
17578,PG,74,74,74,NULL,NULL
17585,R,32,37,48,NULL,NULL
17606,,50,44,33,NULL,NULL
17609,,54,54,55,NULL,NULL
17610,PG-13,14,17,23,NULL,NULL
17654,R,90,87,82,NULL,NULL
17680,R,67,56,35,NULL,NULL
17689,R,74,67,54,NULL,NULL
17692,,25,28,35,NULL,NULL
17707,PG-13,31,42,66,NULL,NULL
17708,PG-13,7,17,39,NULL,NULL
17711,PG,43,35,20,NULL,NULL
17774,R,21,33,58,NULL,NULL
17796,PG-13,50,55,66,NULL,NULL
17832,PG-13,25,24,24,NULL,NULL
17834,PG,25,31,46,NULL,NULL
17880,PG,55,57,63,NULL,NULL
17894,PG,18,27,45,NULL,NULL
17898,R,41,46,56,NULL,NULL
17908,PG,73,71,68,NULL,NULL
17926,PG-13,8,21,48,NULL,NULL
17927,PG-13,24,33,52,NULL,NULL
17941,R,93,86,73,NULL,NULL
17956,PG-13,35,34,34,NULL,NULL
17979,,58,53,44,NULL,NULL
17994,R,50,46,40,NULL,NULL
18009,R,6,13,28,NULL,NULL
18032,PG,23,30,46,NULL,NULL
18041,R,29,35,47,NULL,NULL
18126,G,43,51,67,NULL,NULL
18147,PG,30,37,53,NULL,NULL
18162,PG-13,26,28,32,NULL,NULL
18164,R,74,76,80,NULL,NULL
18169,R,69,67,65,NULL,NULL
18172,R,63,55,39,NULL,NULL
18176,R,50,48,46,NULL,NULL
18203,R,97,92,84,NULL,NULL
18206,,100,93,80,NULL,NULL
18239,PG-13,29,39,61,NULL,NULL
18240,,97,77,38,NULL,NULL
18254,PG,90,87,82,3,12
18292,,84,84,85,NULL,NULL
18316,PG-13,14,29,60,NULL,NULL
18320,PG,76,75,74,1,3
18323,R,62,54,41,NULL,NULL
18357,G,31,31,33,NULL,NULL
18360,PG,44,45,47,NULL,NULL
18405,R,43,46,52,NULL,NULL
18406,R,56,52,46,NULL,NULL
18410,R,28,39,61,NULL,NULL
18415,R,38,49,73,NULL,NULL
18420,R,43,41,39,NULL,NULL
18423,PG-13,15,32,67,NULL,NULL
18462,PG-13,79,72,58,NULL,NULL
18475,PG-13,5,15,37,NULL,NULL
18476,R,20,21,25,NULL,NULL
18480,R,60,53,39,NULL,NULL
18487,R,100,95,88,NULL,NULL
18498,PG-13,8,12,20,NULL,NULL
18501,R,30,33,39,NULL,NULL
18524,PG,4,20,54,NULL,NULL
18527,,44,40,33,NULL,NULL
18533,R,76,75,74,NULL,NULL
18548,,24,30,42,NULL,NULL
18550,R,18,19,23,NULL,NULL
18585,,93,78,50,NULL,NULL
18587,R,40,43,51,NULL,NULL
18615,R,32,42,63,NULL,NULL
18681,R,9,16,32,NULL,NULL
18701,R,77,76,74,NULL,NULL
18734,R,84,82,78,NULL,NULL
18736,PG,40,43,49,NULL,NULL
18777,R,12,26,55,NULL,NULL
18781,R,19,27,44,NULL,NULL
18785,R,20,28,44,NULL,NULL
18823,PG-13,27,31,40,NULL,NULL
18828,,77,67,49,NULL,NULL
18840,PG-13,49,49,49,NULL,NULL
18882,R,17,15,14,NULL,NULL
18885,PG,15,23,40,NULL,NULL
18886,PG-13,25,33,51,NULL,NULL
18892,R,14,27,55,NULL,NULL
18923,R,50,55,67,NULL,NULL
18925,PG,16,39,85,NULL,NULL
18935,PG,62,58,51,NULL,NULL
18937,G,43,48,59,NULL,NULL
18947,R,59,62,71,NULL,NULL
19051,G,17,34,68,NULL,NULL
19052,R,39,51,75,NULL,NULL
19053,PG-13,59,67,85,NULL,NULL
19058,R,20,19,19,NULL,NULL
19064,PG-13,10,19,39,NULL,NULL
19065,PG,15,30,61,NULL,NULL
19076,R,15,24,42,NULL,NULL
19084,PG-13,6,18,44,NULL,NULL
19085,R,23,29,41,NULL,NULL
19101,G,97,93,88,NULL,NULL
19108,R,68,57,38,NULL,NULL
19142,PG-13,44,47,55,NULL,NULL
19143,R,60,66,78,NULL,NULL
19153,R,34,32,30,NULL,NULL
19185,R,40,32,18,NULL,NULL
19200,PG-13,52,53,55,NULL,NULL
19255,R,67,69,74,NULL,NULL
19259,R,58,49,33,NULL,NULL
19265,PG-13,50,53,61,NULL,NULL
19312,PG,43,43,45,NULL,NULL
19345,PG-13,79,83,91,NULL,NULL
19371,PG,6,15,33,NULL,NULL
19380,R,44,43,41,NULL,NULL
19382,PG-13,75,71,63,NULL,NULL
19384,,94,88,77,1,3
19405,G,60,58,56,NULL,NULL
19419,,36,33,28,NULL,NULL
19429,PG,81,75,63,NULL,NULL
19494,PG,68,70,74,NULL,NULL
19507,R,73,69,63,NULL,NULL
19556,R,5,13,30,NULL,NULL
19585,PG,22,28,40,NULL,NULL
19698,R,10,20,40,NULL,NULL
19723,,83,73,55,NULL,NULL
19724,PG,41,40,40,NULL,NULL
19827,PG-13,33,35,40,NULL,NULL
19840,PG-13,13,19,32,NULL,NULL
19848,R,31,49,85,NULL,NULL
19898,R,30,36,49,NULL,NULL
19899,PG-13,10,19,39,NULL,NULL
19901,R,68,61,49,NULL,NULL
19904,PG-13,13,20,34,NULL,NULL
19908,R,89,88,86,NULL,NULL
19912,R,27,29,35,NULL,NULL
19913,PG-13,85,84,84,NULL,NULL
19931,R,86,87,89,NULL,NULL
19959,PG-13,37,37,38,NULL,NULL
19994,R,46,42,35,NULL,NULL
19995,PG-13,76,81,92,1,4
20006,PG-13,24,24,25,NULL,NULL
20009,R,10,23,50,NULL,NULL
20024,R,67,69,74,NULL,NULL
20048,PG,27,34,49,NULL,NULL
20107,PG-13,70,65,56,NULL,NULL
20148,,92,81,59,NULL,NULL
20156,R,95,91,83,NULL,NULL
20178,R,88,81,67,NULL,NULL
20200,,18,20,25,NULL,NULL
20210,PG-13,8,31,79,NULL,NULL
20283,PG,95,92,88,1,5
20304,R,26,37,61,NULL,NULL
20306,R,76,77,79,NULL,NULL
20307,PG-13,11,20,40,NULL,NULL
20309,R,8,15,31,NULL,NULL
20337,R,39,48,68,NULL,NULL
20352,PG,59,56,53,NULL,NULL
20416,,74,59,30,NULL,NULL
20421,G,20,31,55,NULL,NULL
20481,R,48,52,60,NULL,NULL
20483,PG,13,24,47,NULL,NULL
20504,R,47,52,64,NULL,NULL
20526,PG,51,55,63,NULL,NULL
20533,PG-13,12,14,20,NULL,NULL
20539,PG-13,70,68,66,NULL,NULL
20542,PG,11,16,26,NULL,NULL
20616,PG-13,15,20,32,NULL,NULL
20649,R,73,73,74,NULL,NULL
20653,,50,49,50,NULL,NULL
20662,PG-13,15,23,40,NULL,NULL
20694,PG,39,39,39,NULL,NULL
20697,PG-13,22,32,52,NULL,NULL
20701,R,45,44,44,NULL,NULL
20713,PG-13,55,55,55,NULL,NULL
20737,G,21,26,38,NULL,NULL
20761,R,11,15,25,NULL,NULL
20763,PG-13,35,47,72,NULL,NULL
20764,PG-13,73,65,50,NULL,NULL
20766,R,33,49,82,NULL,NULL
20770,R,42,52,74,NULL,NULL
20794,R,38,38,38,NULL,NULL
20825,PG-13,19,22,28,NULL,NULL
20829,R,69,62,48,NULL,NULL
20856,PG,34,37,43,NULL,NULL
20857,PG-13,41,50,70,NULL,NULL
20912,R,19,32,59,NULL,NULL
20943,R,14,29,60,NULL,NULL
21032,G,56,60,70,NULL,NULL
21033,PG-13,16,28,54,NULL,NULL
21052,R,34,38,47,NULL,NULL
21173,R,39,45,58,NULL,NULL
21185,PG,13,29,61,NULL,NULL
21208,,38,44,58,NULL,NULL
21219,R,9,25,57,NULL,NULL
21259,PG,89,84,75,NULL,NULL
21291,PG,55,56,60,NULL,NULL
21294,,19,30,54,NULL,NULL
21301,PG-13,69,62,48,NULL,NULL
21311,PG-13,10,25,56,NULL,NULL
21332,PG,13,21,38,NULL,NULL
21338,R,33,43,64,NULL,NULL
21349,PG-13,64,61,55,NULL,NULL
21376,PG-13,58,60,65,NULL,NULL
21407,R,28,34,48,NULL,NULL
21486,,53,48,40,NULL,NULL
21500,R,29,36,50,NULL,NULL
21525,R,78,82,90,NULL,NULL
21539,PG,62,56,45,NULL,NULL
21610,R,71,65,55,NULL,NULL
21612,R,79,75,68,NULL,NULL
21629,R,69,71,75,NULL,NULL
21661,G,21,26,38,NULL,NULL
21724,PG-13,18,22,30,NULL,NULL
21755,PG-13,68,66,64,NULL,NULL
21845,PG,38,42,52,NULL,NULL
21866,PG,75,66,48,NULL,NULL
21879,R,14,33,71,NULL,NULL
21925,PG,48,55,70,NULL,NULL
22004,R,9,13,22,NULL,NULL
22060,R,20,22,27,NULL,NULL
22067,R,58,68,90,NULL,NULL
22073,R,43,50,65,NULL,NULL
22074,R,74,74,74,NULL,NULL
22189,R,27,37,57,NULL,NULL
22213,R,99,94,86,NULL,NULL
22215,,48,57,75,NULL,NULL
22256,PG-13,79,83,91,NULL,NULL
22267,R,64,64,66,NULL,NULL
22279,R,40,45,56,NULL,NULL
22309,PG-13,42,50,66,NULL,NULL
22314,R,39,51,75,NULL,NULL
22331,PG,18,30,54,NULL,NULL
22345,PG,2,9,25,NULL,NULL
22414,R,83,77,66,NULL,NULL
22423,PG-13,67,63,55,NULL,NULL
22538,PG-13,82,82,84,NULL,NULL
22556,PG-13,65,62,59,NULL,NULL
22597,R,64,66,72,NULL,NULL
22617,R,91,89,85,NULL,NULL
22787,R,7,11,21,NULL,NULL
22792,PG,50,60,82,NULL,NULL
22794,PG,71,69,66,NULL,NULL
22796,PG,44,55,77,NULL,NULL
22798,PG-13,85,81,74,NULL,NULL
22803,R,26,42,75,NULL,NULL
22804,R,39,40,44,NULL,NULL
22805,PG-13,20,18,16,NULL,NULL
22821,R,23,34,58,NULL,NULL
22824,PG-13,18,25,41,NULL,NULL
22825,,89,89,89,NULL,NULL
22832,R,26,35,54,NULL,NULL
22881,PG-13,66,72,85,1,2
22887,,73,70,65,NULL,NULL
22894,R,20,23,31,NULL,NULL
22897,R,59,59,60,NULL,NULL
22907,PG-13,28,39,62,NULL,NULL
22947,R,90,86,79,NULL,NULL
22949,PG,5,18,44,NULL,NULL
22954,PG-13,76,75,75,NULL,NULL
22970,R,92,86,74,NULL,NULL
22971,PG-13,29,37,55,NULL,NULL
22972,R,53,54,57,NULL,NULL
22998,PG,55,61,75,NULL,NULL
23023,PG,17,25,41,NULL,NULL
23047,PG-13,11,17,30,NULL,NULL
23048,R,14,18,26,NULL,NULL
23049,PG-13,10,21,44,NULL,NULL
23082,PG-13,55,49,39,NULL,NULL
23096,R,33,35,40,NULL,NULL
23168,R,66,57,40,NULL,NULL
23169,PG-13,26,40,69,NULL,NULL
23172,PG,12,21,40,NULL,NULL
23174,R,50,38,16,NULL,NULL
23210,R,88,82,71,NULL,NULL
23367,PG,82,76,64,NULL,NULL
23398,PG,21,30,49,NULL,NULL
23437,R,14,23,43,NULL,NULL
23451,,67,57,39,NULL,NULL
23483,R,32,40,57,NULL,NULL
23514,R,51,46,36,NULL,NULL
23520,,80,77,72,NULL,NULL
23535,R,63,58,49,NULL,NULL
23570,PG-13,48,38,18,NULL,NULL
23601,R,65,61,54,NULL,NULL
23618,R,83,81,79,NULL,NULL
23629,PG-13,22,30,47,NULL,NULL
23631,R,71,68,63,NULL,NULL
23685,PG-13,20,22,27,NULL,NULL
23706,PG-13,6,14,30,NULL,NULL
23730,R,29,30,33,NULL,NULL
23742,R,18,25,39,NULL,NULL
23759,R,60,54,43,NULL,NULL
23805,,31,26,17,NULL,NULL
23827,R,30,32,37,NULL,NULL
23830,R,76,80,90,NULL,NULL
23919,R,23,26,33,NULL,NULL
23939,PG,47,49,55,NULL,NULL
23947,,61,57,51,NULL,NULL
23949,,63,50,25,NULL,NULL
23954,R,100,92,78,NULL,NULL
23963,,84,78,68,NULL,NULL
23985,,73,75,80,NULL,NULL
23986,,63,70,86,NULL,NULL
23988,R,14,15,18,NULL,NULL
24016,R,46,57,79,NULL,NULL
24021,PG-13,47,51,60,NULL,NULL
24066,PG-13,81,72,55,NULL,NULL
24081,PG,30,39,59,NULL,NULL
24100,,14,28,58,NULL,NULL
24103,PG,18,29,53,NULL,NULL
24115,PG,61,56,47,NULL,NULL
24128,,100,98,97,NULL,NULL
24137,PG-13,85,79,69,NULL,NULL
24150,R,23,30,44,NULL,NULL
24153,PG,100,92,77,1,3
24206,R,20,24,32,NULL,NULL
24226,R,89,88,88,NULL,NULL
24227,R,20,25,36,NULL,NULL
24231,R,15,21,34,NULL,NULL
24238,,95,94,92,NULL,NULL
24264,PG,22,25,33,NULL,NULL
24266,PG,85,86,89,NULL,NULL
24271,R,92,93,96,NULL,NULL
24276,PG-13,94,93,93,NULL,NULL
24348,G,56,64,81,NULL,NULL
24363,PG-13,10,31,73,NULL,NULL
24418,PG-13,37,38,42,NULL,NULL
24420,PG-13,38,45,59,NULL,NULL
24428,PG-13,5,8,15,NULL,NULL
24432,G,8,12,22,NULL,NULL
24438,PG-13,12,17,27,NULL,NULL
24453,PG-13,50,58,77,NULL,NULL
24469,,91,87,79,NULL,NULL
24546,,100,97,93,NULL,NULL
24548,PG-13,57,59,65,NULL,NULL
24558,,72,72,73,NULL,NULL
24575,PG,38,35,29,NULL,NULL
24618,PG-13,43,40,35,NULL,NULL
24662,G,74,76,80,NULL,NULL
24679,R,80,79,79,1,1
24684,PG-13,93,88,80,NULL,NULL
24739,R,91,85,73,NULL,NULL
24740,R,62,61,61,NULL,NULL
24746,PG-13,57,63,77,NULL,NULL
24795,PG,32,37,49,NULL,NULL
24803,R,82,79,74,NULL,NULL
24804,R,83,83,85,NULL,NULL
24808,PG,59,60,64,NULL,NULL
24825,R,25,26,31,NULL,NULL
24831,R,74,63,44,NULL,NULL
24873,R,16,28,54,NULL,NULL
24924,R,33,30,25,NULL,NULL
24927,R,40,32,18,NULL,NULL
24929,R,5,18,44,NULL,NULL
24936,R,82,74,59,NULL,NULL
24940,PG-13,10,25,56,NULL,NULL
24961,,91,84,72,NULL,NULL
24982,G,80,75,67,NULL,NULL
24993,R,20,23,30,NULL,NULL
25018,R,13,19,31,NULL,NULL
25066,R,78,60,26,NULL,NULL
25132,PG,47,42,32,NULL,NULL
25137,PG-13,7,16,36,NULL,NULL
25147,R,81,78,73,NULL,NULL
25149,,44,37,25,NULL,NULL
25164,,94,93,92,NULL,NULL
25166,PG-13,29,34,46,NULL,NULL
25172,PG,73,78,88,NULL,NULL
25183,PG-13,60,55,45,NULL,NULL
25189,PG-13,54,59,71,NULL,NULL
25195,,93,80,56,NULL,NULL
25196,R,90,85,76,2,3
25208,R,45,47,51,NULL,NULL
25221,R,44,54,75,NULL,NULL
25269,R,43,46,54,NULL,NULL
25330,PG-13,17,31,62,NULL,NULL
25379,PG,44,50,64,NULL,NULL
25428,R,23,30,44,NULL,NULL
25460,,14,21,35,NULL,NULL
25461,R,96,91,83,NULL,NULL
25462,R,40,54,83,NULL,NULL
25520,PG,82,78,72,NULL,NULL
25562,PG-13,74,70,63,NULL,NULL
25598,R,74,76,80,NULL,NULL
25624,R,87,85,83,NULL,NULL
25636,R,79,80,83,NULL,NULL
25641,R,53,60,75,NULL,NULL
25643,PG-13,16,23,37,NULL,NULL
25704,PG-13,8,14,27,NULL,NULL
25719,PG,57,63,76,NULL,NULL
25763,PG,40,38,34,NULL,NULL
25793,R,92,86,75,NULL,NULL
25853,R,73,62,40,NULL,NULL
25941,R,63,67,75,NULL,NULL
25943,PG,33,38,49,NULL,NULL
26149,PG,63,66,72,NULL,NULL
26163,R,86,84,82,NULL,NULL
26171,PG-13,48,49,53,NULL,NULL
26178,R,58,54,47,NULL,NULL
26198,R,44,43,43,NULL,NULL
26203,R,64,57,45,NULL,NULL
26263,R,25,29,40,NULL,NULL
26291,R,43,45,49,NULL,NULL
26306,PG-13,56,63,78,NULL,NULL
26320,R,48,47,47,NULL,NULL
26337,R,40,39,37,NULL,NULL
26352,R,4,26,70,NULL,NULL
26371,R,82,83,87,NULL,NULL
26386,PG,36,38,42,NULL,NULL
26388,R,87,79,65,NULL,NULL
26389,R,38,43,54,NULL,NULL
26390,R,44,44,46,NULL,NULL
26428,R,55,58,65,NULL,NULL
26452,PG-13,58,54,48,NULL,NULL
26466,R,80,75,66,NULL,NULL
26515,R,65,59,48,NULL,NULL
26522,PG,92,88,82,NULL,NULL
26555,PG-13,11,19,36,NULL,NULL
26579,R,42,51,70,NULL,NULL
26602,PG-13,8,18,40,NULL,NULL
26630,,9,16,32,NULL,NULL
